age,gender,urban_rural,last_year_income,gas_price,owns_ev,miles_driven,fixed_expenses
36,0,0,83421.99,3.12,1,12739,19502.13
47,0,1,88366.55,2.97,0,13898,23036.05
41,0,1,66100.99,3.28,0,12019,20560.82
54,0,0,76200.99,2.94,0,11998,22662.43
25,0,0,54354.12,3.11,1,13929,15088.04
34,0,1,93834.56,2.96,1,13786,17883.99
64,0,0,158283.78,3.0,1,14714,37705.4
37,1,0,110316.84,3.08,1,14921,14921.67
58,1,0,92149.77,3.07,1,12951,24586.16
56,0,0,75575.13,3.0,0,11173,24196.65
49,0,0,91859.05,3.03,0,14717,15167.11
54,1,0,76284.2,3.04,0,12668,15014.16
46,0,0,73112.26,2.87,0,11623,23431.84
53,0,0,85198.27,2.96,0,11904,38740.49
42,1,0,111464.86,2.95,1,13560,23617.29
53,1,0,78024.53,3.06,1,13455,15155.89
34,0,0,63149.12,2.95,1,10693,23103.18
38,1,0,75033.27,3.01,1,13110,13492.15
26,1,0,45067.89,3.06,0,10883,25175.37
43,0,0,64931.62,3.15,1,12077,15658.75
59,0,0,71733.49,2.95,1,14362,17200.27
50,1,0,107996.7,3.04,1,14114,24607.31
46,0,1,77671.1,3.1,1,12305,26753.11
39,0,0,93120.45,2.96,1,14306,18379.84
34,1,1,71792.09,3.03,0,14110,16950.33
43,0,1,82575.34,3.06,0,13072,16017.25
38,1,0,74608.79,3.1,0,14343,18353.83
47,0,0,95243.96,3.07,1,13612,17588.48
36,0,0,65210.26,3.06,0,12799,14824.69
42,1,0,80865.38,3.03,1,15435,13985.19
42,0,1,102702.54,3.04,0,16571,19701.55
52,1,0,130766.62,2.98,1,16133,20350.17
38,0,0,105555.26,2.89,0,13734,20443.1
34,1,0,52278.28,2.9,0,15035,14340.74
47,0,1,67018.63,3.0,0,13768,20701.58
45,1,1,55939.89,2.89,0,12833,21086.18
29,0,1,92943.68,2.82,1,13472,24610.87
39,1,0,63472.57,2.83,1,12415,14644.24
32,0,0,72098.8,3.0,1,12439,31934.01
37,0,0,43107.32,3.08,0,12880,17051.2
55,1,0,54193.85,3.01,0,11474,17577.31
37,1,0,77559.18,2.99,1,16049,16931.08
42,1,0,80045.61,2.87,0,13804,21391.76
46,0,0,73673.03,2.93,1,12240,19062.65
57,1,0,100867.66,2.9,1,12670,33889.16
32,1,0,45034.7,2.85,1,10765,28874.25
32,0,1,59318.64,3.07,0,14945,10956.04
26,0,1,70176.21,2.89,0,13149,20229.56
27,1,0,79854.78,3.18,0,12149,28214.99
35,0,0,58515.5,3.0,0,11374,23651.67
28,0,1,82952.01,2.82,0,13304,20288.65
28,0,0,81072.79,2.93,1,13330,18691.95
65,1,0,85596.77,2.95,1,13333,29850.25
53,0,1,65911.23,2.9,0,12725,17094.88
26,0,0,60862.82,3.13,1,11927,13181.27
53,0,0,88743.74,3.1,1,14101,13788.46
40,1,0,95936.28,2.93,1,14002,17902.98
35,0,0,41700.98,2.92,0,12737,11193.47
33,0,0,89039.21,2.76,0,12823,25437.59
52,0,0,73193.92,3.14,0,11819,19115.08
27,1,0,108305.64,3.03,1,13716,29797.35
32,0,0,92388.42,2.85,0,15873,12470.0
38,1,0,56635.09,2.9,0,12980,13419.21
42,1,0,56493.69,2.86,0,9793,28495.07
35,1,0,80489.68,3.02,1,12373,18591.55
35,1,0,68009.32,3.14,1,9652,35851.93
58,0,1,129179.38,3.05,1,15094,37218.5
55,0,0,73135.86,2.98,0,11626,19319.36
55,1,1,68996.83,3.0,0,13035,13612.82
48,1,0,100577.93,2.93,1,14236,15485.33
49,1,0,71578.13,2.93,0,14962,12908.31
29,1,0,85986.64,3.05,0,13371,14953.34
56,0,0,60912.6,2.93,0,11230,27194.12
43,1,0,86954.99,2.99,1,13595,29772.01
45,1,0,77734.96,3.09,1,13391,14700.19
45,0,0,95001.47,3.02,0,12716,19430.73
42,1,0,82207.31,3.08,0,11985,28258.58
47,0,0,96166.09,2.99,0,14616,27887.23
43,1,0,115216.89,2.98,1,13214,33415.42
24,0,0,91996.46,3.18,1,11895,28622.13
38,0,1,109117.79,2.95,0,13712,29986.84
62,0,0,108587.33,2.96,0,13220,18189.02
53,1,1,110719.06,2.94,0,14082,24574.94
30,0,1,74621.27,2.84,0,13248,15503.0
29,0,1,73878.15,3.0,1,13494,11734.19
39,1,0,105177.97,3.01,0,14031,21335.68
39,1,0,71078.65,3.01,1,11855,25622.26
44,1,0,81343.86,2.95,1,11274,29560.6
34,0,0,100714.83,2.9,1,12769,27943.52
51,0,0,72972.11,3.02,0,11055,26957.01
33,1,0,88717.64,2.98,1,14072,25067.73
45,0,0,80647.77,2.81,0,12357,16017.42
32,1,0,96327.38,2.93,1,15836,25847.77
26,0,1,65098.12,3.03,0,12069,24478.88
51,1,0,61027.22,3.0,1,11994,18713.31
62,0,0,75550.36,3.08,0,11354,16895.8
68,1,0,119197.81,3.1,0,13175,26669.31
36,0,0,62692.16,2.88,0,10816,16566.35
49,1,1,80106.5,2.94,0,13207,18264.44
27,1,0,52080.63,2.92,0,12324,8789.53
42,0,0,85316.37,3.04,1,11714,26067.83
47,0,0,75477.45,3.16,0,10816,34715.25
38,1,1,74007.43,3.06,1,12047,30311.39
47,0,1,62676.93,2.94,0,11440,24970.34
37,0,1,77195.04,3.08,0,12301,25554.46
51,0,0,99083.02,3.15,0,12527,22984.43
32,1,0,99322.21,3.0,0,12631,28339.43
35,0,1,84419.33,3.04,1,13531,14127.77
33,0,1,72728.98,2.97,0,13408,29891.75
49,0,0,59999.05,3.08,0,11716,17852.49
41,1,1,81396.27,3.08,0,16578,18346.55
64,1,0,64986.24,2.92,0,11006,23290.87
32,0,1,60304.95,3.04,1,13339,13825.24
32,0,0,78930.5,2.93,1,12479,24463.86
58,0,1,81069.76,2.97,1,11466,25043.17
46,1,1,68111.09,3.07,1,11900,35000.6
44,0,0,69119.0,2.91,1,12984,14634.09
54,0,1,76360.5,2.83,0,12788,30091.3
38,1,0,68196.19,2.91,0,12584,22004.33
49,0,1,114333.82,2.86,0,15830,19819.26
49,0,0,58799.84,2.87,0,13061,8542.84
57,0,0,100360.64,3.11,0,15490,19652.63
43,1,0,53158.39,2.92,0,12796,20026.75
39,1,0,83579.11,3.07,1,13484,30114.69
46,0,0,89561.07,2.96,0,15548,19060.68
45,1,1,95169.86,3.02,1,14985,18075.38
55,0,1,70623.37,2.82,0,12199,13181.11
48,1,0,75764.3,2.98,1,13627,15333.29
49,0,0,129639.35,2.85,0,14240,21668.97
42,0,0,95375.23,3.24,1,13219,17560.04
26,1,0,64228.36,3.11,0,12842,10891.3
38,0,0,87030.13,2.94,0,14159,16728.46
47,0,1,93935.84,2.82,0,13070,29145.93
46,0,0,87016.99,3.0,0,13913,21765.81
25,1,1,93674.48,3.15,1,14111,22841.41
44,0,1,98245.36,3.06,1,14415,19498.82
37,1,0,101626.99,2.81,1,14245,20551.33
41,1,0,108699.53,3.05,0,15265,19026.84
27,0,0,49319.35,3.08,0,11218,18658.69
42,1,1,104629.63,3.03,0,14927,16406.15
50,1,0,88491.79,3.32,0,13318,17690.49
56,0,0,74640.45,3.05,0,12698,14836.0
50,0,0,66813.75,2.95,0,13291,13868.36
36,1,0,58495.07,3.03,1,11858,14384.19
56,0,0,113594.38,3.02,0,13907,25797.88
50,0,0,91682.85,3.08,1,12391,21378.43
40,1,0,69228.68,2.91,0,11752,27993.42
55,1,0,110831.49,3.08,0,14399,33006.87
40,0,0,52293.67,3.04,0,11168,12617.51
34,1,0,63222.63,2.95,1,11916,17373.95
42,1,1,111912.69,3.04,1,14792,22717.93
25,0,0,82025.63,2.79,1,12376,26239.75
45,1,0,95979.75,3.37,0,12095,36068.84
49,1,1,58374.1,2.96,1,11923,20116.53
50,1,0,88889.58,2.91,0,13712,22157.1
33,0,0,95267.6,3.02,1,13302,17949.9
41,1,0,85595.95,3.14,1,13369,23982.49
38,0,0,91569.52,2.89,1,12157,25108.83
32,0,0,55058.43,3.12,1,10888,17811.88
41,1,0,70496.14,3.2,1,13292,15708.52
37,0,0,58882.3,2.89,0,11312,18920.73
60,0,0,111942.0,3.0,0,13080,21117.39
43,1,1,74648.68,3.04,0,12652,22791.34
43,0,1,105506.2,3.19,0,16082,18312.66
43,1,0,55989.08,2.83,0,10867,20861.52
26,1,0,66670.1,2.92,0,10905,36940.22
46,0,1,96668.81,3.07,0,13706,19791.27
43,1,0,60547.96,3.23,1,12598,14357.38
35,0,1,78489.48,3.03,0,14660,18747.57
68,1,1,94395.04,3.21,0,13693,23838.63
33,0,1,61444.74,3.1,0,12715,13713.25
55,0,0,77930.9,3.11,0,12747,13131.95
36,1,0,77016.46,2.87,0,12520,17493.13
46,0,0,60372.03,2.93,0,11975,12299.78
49,0,0,77486.54,3.05,1,11722,22064.56
34,0,0,123174.5,2.69,1,15055,17527.42
44,0,0,79346.6,2.96,0,11312,26930.27
40,1,0,76573.38,2.91,1,12928,18477.68
53,1,0,71092.09,2.67,1,12845,20816.74
38,1,1,118614.02,3.02,1,16479,16844.47
45,0,0,56609.39,3.0,0,11485,21306.74
42,0,0,74376.24,3.12,1,10494,32988.78
53,0,0,89426.72,2.87,1,12221,21345.53
56,0,0,83399.69,2.91,0,12469,16005.79
45,0,0,66366.16,3.03,0,9873,27870.45
48,1,0,77284.99,3.17,0,13909,10442.0
44,0,0,80303.1,3.09,1,12483,17284.29
45,1,0,72041.4,2.82,0,15015,20844.52
37,1,0,93490.46,2.95,0,13064,30487.38
40,1,0,87475.31,3.12,1,13615,17946.06
51,1,0,67818.21,2.85,0,13238,14970.65
52,0,0,92576.75,3.0,0,14430,21611.37
36,0,0,84923.49,3.04,1,13329,11187.44
33,0,0,90591.05,2.99,0,12746,25585.92
54,0,0,61812.24,3.03,0,12093,12142.86
43,1,1,66759.67,3.1,1,14139,32404.08
40,0,1,68527.46,2.7,0,13031,21177.51
47,1,0,48349.52,3.08,0,12303,18041.26
55,0,1,101553.73,3.04,1,12513,30599.04
53,1,0,65470.73,2.87,1,12206,16058.33
41,0,0,93288.8,2.92,1,12541,21139.28
44,0,1,109450.63,2.99,1,14830,19763.79
35,1,0,68061.2,3.25,0,12298,18490.1
25,0,1,84949.63,3.02,0,13795,16280.49
55,1,0,62265.95,2.9,0,12544,11255.05
44,1,0,84802.53,3.05,1,13855,14847.52
30,0,0,75693.38,2.81,0,12993,16340.67
51,1,0,77073.96,2.8,0,12157,28897.37
38,1,0,45477.75,2.85,0,12709,13436.14
42,0,0,115749.06,2.86,1,13601,21054.39
60,0,0,83157.53,3.2,0,11840,19406.02
43,1,0,89769.61,3.12,1,12329,20087.34
32,1,0,65902.31,3.06,0,13589,20456.84
54,0,0,67371.55,2.81,0,10582,32321.63
54,1,0,87368.11,2.99,1,13309,13791.86
27,0,0,61115.5,2.91,0,13551,20243.82
41,1,0,76512.53,3.09,0,13374,16937.83
42,0,0,76947.53,3.25,0,11107,24097.99
56,0,1,97734.85,2.95,0,13618,23160.41
51,1,1,67532.37,2.85,0,15613,12032.23
58,0,0,93124.01,2.88,0,12255,26049.54
38,0,0,164532.82,2.88,1,16666,20193.25
37,0,0,55668.93,3.01,0,10514,19218.72
43,0,0,67534.32,3.14,0,11788,20202.88
59,1,0,88577.39,2.73,0,13516,18546.72
27,0,0,83374.96,3.14,0,12302,22279.08
48,0,0,89613.76,3.08,1,10975,28808.97
53,0,0,94693.1,3.14,0,16038,20454.02
33,0,0,73509.43,3.05,0,12656,12474.31
45,1,0,43319.59,3.02,1,10771,14217.58
42,0,0,101201.03,3.06,1,12100,35143.21
61,1,0,105826.04,3.0,1,13312,21241.5
65,1,0,68245.22,3.02,1,11592,22129.11
37,0,0,43609.54,3.03,0,11706,7290.19
57,1,0,57435.27,2.99,0,9817,25856.93
48,0,1,86386.23,3.05,0,13499,19590.33
49,1,0,108902.64,2.93,0,15247,13802.13
49,0,0,88243.89,2.92,0,11476,24204.84
43,1,0,56368.2,3.1,0,14407,16930.87
57,1,1,100767.88,3.01,0,14176,21267.82
60,1,0,99461.54,2.91,0,14977,20141.44
29,1,0,48836.26,3.09,0,10822,22073.28
44,0,0,93678.81,3.01,0,13009,23106.95
29,1,0,79971.25,3.03,1,12762,24940.22
50,0,1,93327.43,3.1,0,13789,16497.86
34,1,0,85381.61,2.82,1,13791,15387.74
26,0,1,59556.07,2.99,0,14292,16612.36
48,1,0,94702.37,3.05,0,12695,38169.41
45,0,1,78057.69,2.96,0,14505,21939.07
38,1,0,73313.59,3.1,1,10010,39557.36
36,0,0,70535.33,3.1,0,13066,31145.9
41,0,1,93303.84,2.91,0,12615,23483.52
31,1,0,46962.75,2.91,0,11584,8170.22
47,1,0,62888.87,3.08,1,12875,13437.4
29,1,0,82353.61,3.06,0,14150,13687.2
42,1,0,56633.59,3.29,1,13764,12031.83
42,0,1,67472.18,3.13,1,11450,27232.29
40,1,1,79527.69,3.08,1,13165,18839.73
61,0,0,79932.05,2.8,1,16755,16948.24
47,0,0,78936.45,3.08,1,13393,23312.87
43,1,0,100784.23,2.92,1,14170,19872.34
46,1,1,95438.44,3.17,0,15127,20003.93
35,0,1,88323.89,2.92,0,11791,28875.05
56,0,0,85133.23,2.82,0,11870,23726.49
59,1,0,70618.54,3.04,0,11199,27417.83
58,0,1,81586.88,2.99,1,15317,13122.69
54,1,0,68177.76,3.07,0,11412,15313.56
48,0,0,92416.23,3.13,1,12184,22758.0
41,0,0,85327.49,3.17,1,12497,19223.87
61,1,0,159610.08,3.01,1,16185,21619.26
50,0,0,71056.17,2.82,1,12092,14385.24
45,0,0,92859.29,2.91,0,13071,13610.7
29,1,0,107712.13,3.04,1,14623,19372.31
42,1,0,69295.77,2.91,0,14109,11593.03
32,1,1,67843.17,2.86,0,12740,24393.61
36,1,0,49514.38,2.95,0,11663,16102.56
44,0,1,99058.7,3.05,1,14789,19658.06
68,0,0,99291.89,3.02,1,13073,24764.39
29,1,0,90513.63,3.12,1,14345,22045.41
60,0,0,69908.46,3.26,0,11287,25346.16
41,0,0,51584.62,2.94,0,10996,23752.1
37,0,0,77934.05,3.18,1,10416,33516.28
36,0,0,86063.61,2.84,1,13263,14966.52
57,0,1,79386.74,3.22,0,14322,11951.7
50,1,0,86185.86,3.04,0,13363,15198.11
29,0,0,65936.59,3.11,0,13992,9677.25
36,0,0,127763.45,2.69,1,14603,23090.92
39,1,0,72758.58,2.9,1,13459,14054.44
57,1,0,69434.38,2.86,0,12547,21903.38
48,0,0,91142.2,3.11,0,12324,24253.19
43,0,1,81915.72,3.27,1,14043,14910.04
40,1,1,69323.33,2.96,1,11884,24750.61
28,1,0,70028.65,3.04,0,12697,16492.99
24,1,0,51455.13,2.96,1,12754,17556.72
35,0,0,96885.73,2.95,1,13486,13329.1
58,0,1,75674.55,2.94,1,11418,39415.13
41,0,0,76945.15,3.05,1,11795,16961.84
44,1,0,77503.27,2.89,0,12851,18504.83
33,0,0,90440.89,3.01,1,12183,30534.22
39,0,0,73715.53,3.13,1,11958,15847.99
28,0,0,58351.7,2.92,0,14254,14178.82
24,0,1,88570.63,2.82,0,14268,21404.51
24,1,0,60545.02,3.0,1,16373,27091.74
29,1,0,55622.61,2.84,0,10513,22636.85
47,1,0,98084.29,2.87,1,13916,25700.07
52,0,0,123497.12,3.04,0,15416,23104.65
53,0,0,104582.37,3.18,0,15155,23357.42
27,0,0,55727.66,3.01,1,10582,19710.04
25,0,0,37928.81,3.02,0,10301,25852.19
36,1,0,87279.59,2.88,1,13228,22117.97
37,0,1,68904.1,3.14,0,14386,10983.0
46,0,0,151938.84,3.02,0,15065,27903.17
61,1,0,67048.06,2.94,1,11928,33238.57
39,0,0,56938.96,3.0,0,11456,17173.53
52,0,0,89596.71,2.97,0,12465,21979.17
50,1,0,92217.31,3.09,0,12361,30801.05
39,0,0,62702.61,3.15,0,12846,15748.6
28,0,0,70968.83,2.94,1,11175,25923.74
45,0,0,71858.58,3.09,0,11418,21748.55
37,1,0,50234.43,2.91,0,13843,7963.67
35,1,0,97446.84,2.94,1,13155,27382.35
24,0,0,66689.99,3.05,1,12383,14987.25
43,0,0,68100.53,2.98,1,13277,23679.6
56,1,0,86189.39,2.88,0,11976,23765.16
55,0,1,68540.37,2.94,0,14900,11601.97
48,1,0,91525.8,2.94,0,12811,27514.34
30,0,0,68359.6,3.15,1,12543,10955.31
50,1,0,87347.34,2.99,1,13796,11564.96
41,0,1,66707.43,2.88,1,12158,21225.95
46,0,1,82559.08,3.08,0,12857,20959.82
41,1,0,93608.54,2.98,0,14598,16603.61
61,0,0,96537.1,2.91,0,13058,26306.7
44,0,1,92316.03,2.79,1,15117,16181.12
52,0,0,83401.72,2.94,0,12234,16303.93
44,1,0,86697.29,2.98,1,13698,25619.79
24,0,0,79608.13,2.87,1,11797,24003.88
47,1,0,62207.81,3.0,0,13200,14912.1
32,0,0,71900.83,3.04,0,11561,25214.05
47,1,0,87806.93,2.96,1,13744,14598.56
31,1,0,106958.7,2.84,0,15507,19552.85
48,0,0,63267.69,2.96,0,11377,16496.64
52,1,1,92338.36,3.05,0,14291,15293.36
57,0,0,110153.54,3.02,1,14258,15087.56
39,0,1,95996.32,3.05,0,13552,18160.14
37,1,0,82429.06,2.87,1,12969,25715.26
37,0,0,124899.27,3.11,1,13850,24952.77
27,0,0,84218.48,2.97,0,15294,12211.15
41,1,0,54008.35,3.05,1,10980,21494.66
42,0,0,69630.1,3.0,1,11246,20736.27
32,0,0,48573.33,3.1,1,10373,23362.2
43,1,1,93017.62,3.12,1,14517,17541.22
37,0,0,112572.73,2.95,0,13991,15745.33
57,0,0,95924.96,2.93,0,13431,20033.32
35,1,0,87915.62,3.01,1,14338,16194.03
54,1,0,77523.61,3.01,0,12400,16808.03
54,0,0,76159.65,2.95,1,12893,19618.57
28,1,0,52792.21,2.96,0,10285,25212.24
56,0,0,83463.76,3.03,1,14586,17431.17
33,0,0,73971.46,2.9,1,13141,15219.86
46,0,0,94244.3,3.01,1,12625,25949.69
52,1,0,82200.07,2.96,0,14929,20964.71
49,1,0,52134.17,3.16,0,11740,24029.81
34,0,0,68317.59,2.86,0,12000,25949.95
26,1,0,128181.27,3.19,0,14223,35684.74
33,1,0,87819.94,2.72,0,13481,18035.16
24,0,0,106668.26,2.87,1,14374,20956.3
67,1,0,59835.08,2.98,0,14920,14737.59
45,1,0,83533.79,3.0,0,14244,21693.34
43,0,0,40852.86,2.94,0,11519,7626.86
66,1,0,74758.22,2.91,0,12270,18702.84
33,0,0,118077.87,2.86,0,14556,20623.34
35,1,0,74392.42,2.85,1,13468,17844.41
40,0,0,71366.36,2.94,1,12695,12180.17
60,1,1,85009.63,3.07,0,12627,22966.08
29,0,0,55537.59,3.06,0,11611,17630.64
41,0,1,77841.11,2.85,1,11867,40207.88
36,1,0,60866.69,2.91,1,11795,16796.17
35,0,0,72688.26,3.16,0,11582,27115.89
44,0,0,73605.88,3.08,0,11419,19780.54
60,0,0,77664.54,3.08,1,15429,16060.24
70,0,0,86136.54,2.98,1,12782,13591.96
47,0,0,67748.94,2.81,0,11789,19089.24
43,1,0,76940.97,3.02,0,14887,14054.54
29,1,0,60333.28,3.01,1,12409,26270.66
49,1,0,84423.5,3.04,0,15522,15309.94
41,0,0,85492.54,3.11,1,11661,22928.13
46,0,0,75978.33,3.01,0,12640,27315.74
28,0,0,58323.54,3.0,1,13205,14297.41
49,1,1,87562.11,2.93,0,14188,19027.66
30,1,1,46315.33,2.97,0,12502,15585.16
31,0,0,46152.03,2.92,0,11328,12698.93
35,0,0,87818.8,2.97,1,14053,12105.43
26,1,0,111361.58,3.03,1,14756,25181.05
53,0,0,81567.84,2.9,0,12641,24572.46
63,1,0,124066.02,3.19,1,14903,24590.78
52,1,0,94440.3,2.9,0,13210,14293.18
54,1,0,86739.69,2.93,1,12444,20763.92
33,0,0,85000.92,3.0,1,13162,17400.56
32,1,0,76282.06,3.0,1,14020,16957.29
51,1,0,72389.63,2.94,1,13289,22807.78
50,0,0,58577.41,2.89,0,11314,27401.05
66,0,0,76228.58,2.92,1,12056,17632.54
31,0,1,81512.17,2.96,0,14984,16552.01
42,1,0,77505.0,2.9,1,12743,16617.11
31,0,1,90813.06,2.89,0,13973,18629.73
41,0,0,103771.14,3.13,1,13798,16040.66
41,0,0,97613.68,2.99,0,12763,19391.85
49,1,0,55394.33,3.07,0,13932,22272.29
36,0,0,84792.67,3.06,1,12067,21106.09
36,1,0,65743.67,2.95,1,12817,10718.68
28,0,0,87305.37,3.04,1,14232,16321.4
60,0,0,86099.99,3.09,1,12911,18067.72
51,1,0,84192.63,2.9,0,12579,19336.13
27,1,1,52634.8,3.09,1,11071,22213.28
43,1,0,62347.8,3.08,1,12694,18279.08
61,1,0,76020.46,3.03,1,11538,27760.35
25,1,1,50497.54,2.89,0,14628,14587.35
26,1,1,67769.4,3.04,1,13540,16033.67
39,1,0,50072.05,2.92,1,12598,14078.61
30,1,0,100505.87,2.93,1,13597,24771.02
44,1,0,97890.11,2.89,1,14648,15804.34
34,1,1,53886.94,2.77,1,12641,19063.86
53,0,0,78030.13,3.1,0,13103,21051.52
37,1,1,91285.17,2.74,1,16186,16307.82
53,0,1,91845.36,2.97,0,13207,19443.68
41,1,0,101839.02,3.06,0,14649,15775.2
46,1,0,64554.76,3.08,1,11385,22153.3
49,1,0,68990.55,2.81,0,12828,16824.03
31,0,0,57032.78,2.77,1,11973,12838.23
29,0,0,46167.67,3.14,1,11053,14601.49
48,1,0,77702.98,2.84,1,13982,14365.98
34,0,0,72867.2,3.0,0,13134,15197.51
58,0,1,137207.97,2.86,0,14920,24671.63
48,0,0,99040.46,2.99,0,14431,13992.67
36,0,0,57644.12,2.82,0,10881,23495.34
39,0,0,71269.13,2.68,1,12017,20335.67
40,0,0,86682.33,2.95,0,12730,18266.56
25,0,0,77482.9,2.92,0,13117,13749.91
46,1,0,79062.59,3.01,0,15181,17776.23
50,0,0,81582.78,2.97,0,12668,20360.39
53,0,0,103301.13,2.88,0,13501,15679.04
36,0,1,70434.57,3.04,0,15257,16017.7
67,0,0,123504.16,3.06,1,13347,24508.34
42,1,0,80465.35,2.9,0,12764,25909.67
45,1,1,96967.83,3.14,0,13957,17628.57
32,1,0,78591.81,3.06,0,12250,21924.95
39,0,1,132507.76,3.03,1,15436,34989.32
31,1,0,135119.57,3.03,1,16698,24890.9
49,1,0,63578.89,2.85,0,14985,19050.32
53,1,0,96868.96,3.07,1,13219,20587.05
25,0,0,73819.06,2.94,0,12202,24218.65
32,0,0,53142.92,3.05,0,11902,13673.72
47,1,1,75327.07,2.8,0,12795,21992.41
43,0,0,83229.01,3.0,0,12472,19817.34
36,0,0,80866.22,2.82,0,11658,26820.19
33,0,0,76567.88,3.07,1,13314,23422.07
31,0,1,117233.72,3.03,0,16282,23389.99
67,0,0,113001.08,3.04,0,13506,14160.85
29,0,1,62661.54,3.15,1,12758,18747.07
29,0,0,78679.86,2.81,1,12674,20822.02
48,0,0,105151.74,2.97,1,15210,17493.28
55,1,0,135837.61,3.08,1,13645,35303.45
42,0,1,89928.63,3.05,0,12837,26767.01
35,0,0,73779.79,2.92,0,13900,15833.02
53,1,0,86173.22,3.08,0,13286,25053.35
41,0,0,82115.93,3.16,0,11960,23925.06
53,0,0,66362.06,2.95,1,11774,21992.22
25,1,0,74686.82,2.85,0,16350,10621.27
38,0,1,56361.26,2.9,0,15656,24627.5
28,1,0,79708.07,2.83,1,13465,18671.17
43,0,1,78896.21,3.0,1,11918,23375.92
31,0,0,67036.23,2.9,0,11252,19080.17
49,1,0,114317.34,3.02,1,16166,20091.24
42,1,0,71195.98,2.92,0,12405,14234.85
37,0,0,93183.42,2.98,0,14959,18263.65
46,1,1,118887.72,3.07,1,14929,21952.53
56,0,0,97866.22,3.07,1,13704,15262.29
25,1,0,85851.64,2.95,1,13357,30185.94
45,0,1,86638.38,2.97,1,13565,15133.02
31,1,0,63176.64,2.97,0,11060,28329.15
47,1,0,55774.65,3.0,0,11875,17204.92
53,1,0,96019.54,2.93,1,13843,25526.71
36,0,0,59900.43,2.87,0,12478,18848.82
39,0,0,98522.82,2.86,0,14270,14758.85
40,0,1,83922.54,2.89,0,15018,13755.43
37,1,0,97661.94,2.9,0,13014,26778.28
37,0,1,75361.15,2.99,0,13072,16316.16
44,1,0,64394.46,3.0,1,12187,14764.87
46,0,0,58487.87,2.99,0,11797,10231.5
30,0,1,75739.01,3.15,1,12747,30347.02
45,0,1,77357.9,3.13,0,12681,22424.98
52,1,0,97859.15,2.88,0,13928,19530.01
28,1,0,62472.95,3.06,0,12949,21766.73
25,0,0,66698.83,3.2,1,11157,24420.21
28,1,0,52899.66,3.01,0,12812,13164.64
34,1,0,71994.15,2.99,0,13711,9615.79
46,1,0,61100.06,2.68,0,11365,23740.7
40,0,0,86557.14,2.98,1,11462,29294.4
39,0,0,89606.96,2.93,0,13581,22388.45
49,1,0,91134.27,2.86,1,13389,18988.4
67,1,0,67556.5,3.06,0,13474,10955.56
48,0,0,94377.86,3.03,0,12723,27319.27
26,1,1,60088.12,2.89,0,12130,22105.84
47,1,1,92548.44,2.91,1,14869,13619.15
46,1,0,90674.68,3.07,1,14412,18381.47
52,1,1,61131.77,3.11,0,16019,21437.24
33,0,1,66365.86,2.98,1,13439,18923.88
42,0,0,58463.46,3.01,0,11139,15885.23
27,0,1,57720.69,2.93,0,12477,21609.84
55,0,0,88335.94,3.1,0,12029,25494.8
47,1,0,109394.88,2.77,1,13654,26728.57
31,1,0,87399.38,3.07,0,13997,17337.6
55,1,1,100990.14,2.97,0,14644,26105.7
28,1,0,102793.86,3.02,1,14250,21696.06
45,0,0,61419.91,3.06,1,11094,19282.34
50,0,0,76536.48,2.84,0,11890,17722.66
52,1,1,63127.94,2.87,0,13089,21489.44
36,1,0,54936.16,2.89,0,11773,18585.85
26,0,0,59826.14,3.42,1,13204,14465.34
55,1,0,101690.78,3.06,0,14825,18512.76
46,0,0,59858.62,3.13,1,12903,11943.02
70,0,0,69622.19,2.99,0,11982,19497.93
49,1,0,98424.28,3.02,0,14754,25548.23
35,1,0,81062.36,3.02,0,12356,20289.83
37,1,1,76415.63,3.02,1,13366,13467.81
26,1,0,75077.41,2.8,0,15033,19211.17
55,1,0,77528.06,3.18,0,12270,25224.62
40,1,1,56269.1,2.96,0,12379,25996.89
40,0,0,79815.77,2.84,1,11685,24611.26
29,1,1,69447.56,3.11,0,13402,18251.32
39,1,1,74579.0,3.05,0,15378,13543.03
48,1,0,69670.17,3.19,1,12193,18990.45
48,1,0,117786.65,2.89,0,15162,20110.48
32,1,0,46648.95,3.05,0,10582,27962.54
25,0,0,77488.28,2.95,0,12141,14572.11
41,0,0,74098.4,3.0,0,12678,14594.78
40,1,0,68474.12,3.07,0,13712,20487.58
43,0,0,85736.75,2.83,1,12135,22615.52
43,0,0,56264.33,2.99,0,11072,16114.87
31,0,0,50205.29,3.07,0,11668,10255.22
57,1,0,109491.14,2.91,1,14043,22126.2
36,1,0,91508.25,2.92,1,13132,20610.65
37,0,0,77848.38,3.06,0,12879,10765.25
42,1,0,81969.32,3.04,0,13805,17793.15
36,1,0,100529.48,2.95,1,16732,18786.87
55,0,0,68341.75,3.01,0,13025,16733.18
46,1,0,78399.66,3.08,0,13346,11177.44
45,0,0,70511.75,2.92,0,13263,11264.97
29,0,0,58278.92,2.95,0,12174,14170.43
53,0,1,54274.49,3.02,0,15372,15278.27
52,1,0,61940.42,3.11,1,12652,15380.24
38,1,0,71112.75,3.15,1,11612,24993.19
29,1,0,63664.2,2.97,1,12361,19329.53
41,0,0,54603.43,2.83,0,11219,24279.06
45,0,0,82669.77,2.99,1,11981,14449.01
36,1,0,113193.2,2.86,0,14746,16550.67
48,0,1,62588.87,3.01,0,13723,16895.51
41,1,1,75670.4,2.91,0,13762,14682.58
